Temperature (¡C),Mass (%)
750.75,96.4226
750.87,96.423
750.99,96.4235
751.11,96.4241
751.229,96.4245
751.349,96.4252
751.469,96.4257
751.588,96.4263
751.707,96.427
751.826,96.4277
751.944,96.4284
752.062,96.4291
752.172,96.4299
752.29,96.4306
752.408,96.4314
752.525,96.4321
752.642,96.4328
752.751,96.4335
752.868,96.4342
752.985,96.4347
753.103,96.4354
753.22,96.4358
753.338,96.4363
753.456,96.4366
753.574,96.4369
753.692,96.4373
753.81,96.4375
753.929,96.4377
754.047,96.4379
754.166,96.4382
754.284,96.4383
754.402,96.4386
754.52,96.4389
754.637,96.4393
754.751,96.4397
754.867,96.4401
754.984,96.4406
755.1,96.4412
755.215,96.4418
755.326,96.4424
755.441,96.4431
755.557,96.4438
755.672,96.4445
755.787,96.4452
755.903,96.4459
756.02,96.4466
756.137,96.4472
756.255,96.4478
756.373,96.4484
756.492,96.4489
756.612,96.4494
756.732,96.4497
756.853,96.4502
756.974,96.4504
757.096,96.4507
757.213,96.451
757.335,96.4511
757.457,96.4513
757.579,96.4515
757.702,96.4517
757.819,96.452
757.941,96.4522
758.063,96.4525
758.184,96.4526
758.305,96.4529
758.426,96.4532
758.546,96.4535
758.665,96.4539
758.784,96.4542
758.903,96.4546
759.022,96.4548
759.139,96.4553
759.256,96.4557
759.373,96.4561
759.489,96.4565
759.606,96.4569
759.723,96.4574
759.839,96.4579
759.956,96.4583
760.073,96.4588
760.191,96.4594
760.309,96.4599
760.427,96.4604
760.547,96.4609
760.666,96.4612
760.786,96.4617
760.906,96.4622
761.026,96.4626
761.146,96.463
761.265,96.4632
761.385,96.4636
761.504,96.4641
761.623,96.4644
761.738,96.4648
761.856,96.4652
761.974,96.4656
762.091,96.466
762.208,96.4665
762.321,96.467
762.437,96.4676
762.552,96.4681
762.667,96.4686
762.782,96.4693
762.897,96.47
763.012,96.4707
763.127,96.4715
763.242,96.4723
763.358,96.473
763.474,96.4739
763.592,96.4748
763.71,96.4758
763.829,96.4765
763.949,96.4774
764.069,96.4781
764.189,96.4788
764.305,96.4795
764.426,96.48
764.546,96.4803
764.667,96.4807
764.788,96.481
764.904,96.4813
765.023,96.4813
765.142,96.4814
765.26,96.4816
765.378,96.4816
765.496,96.4816
765.613,96.4816
765.731,96.4816
765.85,96.4816
765.969,96.4818
766.088,96.482
766.207,96.4822
766.327,96.4826
766.447,96.4828
766.567,96.4832
766.687,96.4835
766.803,96.4839
766.923,96.4843
767.043,96.4847
767.162,96.4851
767.281,96.4854
767.396,96.4858
767.515,96.4863
767.634,96.4865
767.753,96.4868
767.873,96.4871
767.992,96.4874
768.111,96.4876
768.23,96.4878
768.35,96.488
768.469,96.4881
768.589,96.4882
768.708,96.4883
768.827,96.4883
768.946,96.4886
769.064,96.4886
769.183,96.4889
769.302,96.489
769.411,96.4892
769.529,96.4894
769.647,96.4896
769.765,96.4898
769.884,96.4901
769.994,96.4903
770.113,96.4905
770.232,96.4908
770.351,96.4909
770.47,96.4912
770.588,96.4915
770.707,96.4915
770.825,96.4918
770.942,96.4918
771.059,96.492
771.176,96.4921
771.291,96.4922
771.407,96.4923
771.523,96.4924
771.639,96.4926
771.755,96.4927
771.866,96.4927
771.983,96.493
772.1,96.4931
772.217,96.4932
772.334,96.4934
772.447,96.4934
772.565,96.4937
772.684,96.4938
772.802,96.494
772.921,96.4943
773.041,96.4947
773.16,96.4949
773.28,96.4952
773.399,96.4956
773.519,96.4959
773.638,96.4965
773.757,96.4969
773.877,96.4973
773.996,96.4977
774.115,96.4981
774.233,96.4988
774.352,96.4993
774.466,96.5
774.585,96.5007
774.703,96.5013
774.821,96.502
774.939,96.5027
775.051,96.5034
775.168,96.5042
775.285,96.5048
775.402,96.5056
775.52,96.5064
775.637,96.5071
775.755,96.5079
775.873,96.5087
775.992,96.5095
776.111,96.5103
776.231,96.5111
776.352,96.5119
776.473,96.5127
776.594,96.5136
776.716,96.5144
776.837,96.5152
776.958,96.516
777.079,96.5169
777.2,96.5176
777.321,96.5184
777.441,96.5192
777.561,96.5198
777.68,96.5205
777.8,96.5211
777.917,96.5215
778.035,96.5221
778.152,96.5226
778.269,96.523
778.386,96.5235
778.504,96.5239
778.621,96.5243
778.738,96.5248
778.856,96.5253
778.973,96.5258
779.09,96.5262
779.209,96.5268
779.327,96.5273
779.446,96.5278
779.56,96.5284
779.679,96.529
779.798,96.5295
779.917,96.5301
780.037,96.5307
780.152,96.5312
780.271,96.5317
780.391,96.5323
780.511,96.5326
780.632,96.5331
780.752,96.5334
780.872,96.5338
780.991,96.534
781.11,96.5342
781.228,96.5344
781.347,96.5345
781.464,96.5345
781.582,96.5346
781.699,96.5348
781.816,96.5348
781.933,96.5349
782.046,96.5351
782.164,96.5353
782.281,96.5355
782.399,96.5358
782.517,96.5362
782.631,96.5366
782.75,96.537
782.868,96.5375
782.987,96.5381
783.106,96.5386
783.224,96.5392
783.343,96.5396
783.461,96.5401
783.579,96.5406
783.697,96.541
783.815,96.5414
783.932,96.5418
784.049,96.5421
784.166,96.5423
784.284,96.5426
784.401,96.5429
784.519,96.5432
784.633,96.5435
784.751,96.5437
784.869,96.544
784.988,96.5443
785.107,96.5446
785.221,96.5448
785.34,96.5451
785.457,96.5454
785.575,96.5458
785.693,96.5462
785.81,96.5465
785.926,96.5469
786.043,96.5472
786.16,96.5476
786.277,96.548
786.394,96.5483
786.511,96.5487
786.628,96.549
786.745,96.5492
786.862,96.5495
786.979,96.5498
787.087,96.5499
787.205,96.5501
787.322,96.5502
787.44,96.5504
787.558,96.5505
787.667,96.5506
787.785,96.5507
787.903,96.5508
788.021,96.551
788.139,96.5512
788.258,96.5514
788.376,96.5517
788.494,96.552
788.613,96.5523
788.732,96.5525
788.852,96.553
788.972,96.5532
789.092,96.5535
789.213,96.5539
789.333,96.5542
789.454,96.5546
789.574,96.5549
789.69,96.5552
789.81,96.5555
789.93,96.5558
790.05,96.5562
790.171,96.5566
790.287,96.557
790.408,96.5574
790.529,96.5578
790.649,96.5582
790.77,96.5586
790.891,96.559
791.012,96.5596
791.132,96.56
791.252,96.5605
791.372,96.561
791.492,96.5615
791.611,96.5619
791.731,96.5623
791.85,96.5628
791.968,96.5632
792.087,96.5637
792.2,96.5641
792.317,96.5645
792.434,96.5648
792.55,96.5651
792.666,96.5654
792.777,96.5657
792.892,96.5659
793.007,96.5662
793.122,96.5664
793.238,96.5665
793.353,96.5667
793.469,96.5668
793.586,96.567
793.702,96.567
793.819,96.5673
793.936,96.5673
794.054,96.5676
794.171,96.5678
794.288,96.5683
794.405,96.5685
794.522,96.5688
794.638,96.5692
794.755,96.5695
794.871,96.5698
794.987,96.5702
795.103,96.5705
795.219,96.5706
795.335,96.5709
795.451,96.5711
795.567,96.5712
795.684,96.5714
795.802,96.5714
795.92,96.5715
796.039,96.5715
796.159,96.5715
796.278,96.5715
796.399,96.5715
796.519,96.5716
796.64,96.5716
796.761,96.5718
796.882,96.5719
797.002,96.5721
797.122,96.5724
797.238,96.5727
797.357,96.5731
797.476,96.5734
797.594,96.5738
797.713,96.5742
797.826,96.5746
797.944,96.5749
798.063,96.5753
798.181,96.5756
798.3,96.5757
798.419,96.5759
798.538,96.5761
798.658,96.5762
798.778,96.5763
798.899,96.5762
799.021,96.5761
799.142,96.576
799.263,96.5759
799.383,96.5757
799.503,96.5756
799.622,96.5756
799.741,96.5756
799.854,96.5756
799.971,96.5756
800.087,96.5756
800.203,96.5758
800.319,96.576
800.431,96.5763
800.547,96.5766
800.663,96.5771
800.78,96.5775
800.898,96.578
801.017,96.5785
801.136,96.579
801.256,96.5794
801.377,96.58
801.499,96.5804
801.62,96.5809
801.742,96.5814
801.864,96.5818
801.985,96.5822
802.106,96.5826
802.226,96.5829
802.341,96.5833
802.459,96.5837
802.576,96.5841
802.692,96.5845
802.807,96.5849
802.918,96.5855
803.032,96.5859
803.146,96.5865
803.261,96.587
803.375,96.5876
803.491,96.5881
803.607,96.5887
803.724,96.5893
803.841,96.5899
803.958,96.5906
804.077,96.5911
804.196,96.5917
804.316,96.5923
804.437,96.5928
804.558,96.5933
804.679,96.5938
804.8,96.5943
804.912,96.5947
805.032,96.5951
805.152,96.5954
805.271,96.5957
805.389,96.596
805.497,96.5962
805.614,96.5965
805.73,96.5967
805.846,96.597
805.962,96.5972
806.078,96.5974
806.194,96.5976
806.311,96.5978
806.427,96.5979
806.543,96.5982
806.659,96.5983
806.775,96.5984
806.892,96.5986
807.008,96.5988
807.125,96.5989
807.241,96.599
807.354,96.5991
807.471,96.5992
807.589,96.5993
807.707,96.5994
807.825,96.5994
807.939,96.5994
808.058,96.5995
808.178,96.5994
808.298,96.5994
808.419,96.5994
808.54,96.5993
808.662,96.5993
808.784,96.5992
808.907,96.599
809.029,96.599
809.151,96.5989
809.271,96.5988
809.39,96.5988
809.509,96.5988
809.627,96.5989
809.745,96.599
809.861,96.5992
809.972,96.5994
810.087,96.5996
810.202,96.5998
810.317,96.6001
810.433,96.6005
810.544,96.6008
810.659,96.6011
810.774,96.6012
810.89,96.6015
811.007,96.6017
811.124,96.6018
811.242,96.602
811.36,96.6021
811.479,96.6023
811.598,96.6024
811.718,96.6025
811.838,96.6026
811.958,96.6027
812.077,96.6027
812.196,96.6029
812.315,96.603
812.434,96.6031
812.553,96.6033
812.672,96.6035
812.79,96.6037
812.909,96.6039
813.027,96.6041
813.145,96.6044
813.263,96.6046
813.381,96.6048
813.498,96.6049
813.616,96.6052
813.734,96.6052
813.851,96.6053
813.969,96.6055
814.087,96.6056
814.204,96.6056
814.322,96.6056
814.439,96.6056
814.556,96.6056
814.674,96.6056
814.791,96.6056
814.909,96.6056
815.022,96.6055
815.14,96.6055
815.259,96.6055
815.377,96.6056
815.497,96.6056
815.613,96.6056
815.734,96.6057
815.855,96.6059
815.978,96.6062
816.1,96.6062
816.222,96.6064
816.344,96.6066
816.466,96.6069
816.588,96.6071
816.709,96.6073
816.829,96.6076
816.948,96.6078
817.066,96.6081
817.182,96.6085
817.299,96.6088
817.415,96.6092
817.525,96.6095
817.64,96.6099
817.754,96.6103
817.868,96.6106
817.983,96.611
818.093,96.6113
818.208,96.6117
818.324,96.6121
818.439,96.6124
818.555,96.6128
818.672,96.6129
818.79,96.6132
818.907,96.6135
819.025,96.6136
819.143,96.6139
819.262,96.614
819.38,96.6141
819.499,96.6143
819.618,96.6144
819.737,96.6145
819.856,96.6147
819.975,96.6148
820.09,96.615
820.21,96.6151
820.329,96.6154
820.449,96.6157
820.568,96.6159
820.682,96.6162
820.801,96.6165
820.919,96.6168
821.038,96.6171
821.156,96.6174
821.274,96.6177
821.391,96.618
821.508,96.6182
821.626,96.6183
821.743,96.6184
821.86,96.6186
821.978,96.6186
822.095,96.6187
822.213,96.6187
822.332,96.6187
822.451,96.6187
822.562,96.6187
822.682,96.6187
822.802,96.6187
822.923,96.6187
823.045,96.6187
823.159,96.6187
823.283,96.6187
823.407,96.6187
823.53,96.6187
823.653,96.6187
823.777,96.6187
823.899,96.6187
824.022,96.6187
824.143,96.6186
824.263,96.6186
824.383,96.6186
824.502,96.6183
824.62,96.6183
824.737,96.618
824.853,96.6179
824.968,96.6177
825.082,96.6175
825.192,96.6173
825.306,96.617
825.42,96.6168
825.534,96.6166
825.648,96.6164
825.758,96.6162
825.873,96.6161
825.989,96.6159
826.105,96.6158
826.222,96.6158
826.339,96.6158
826.456,96.6158
826.574,96.6158
826.692,96.6158
826.811,96.6159
826.93,96.6161
827.048,96.6162
827.167,96.6164
827.286,96.6165
827.405,96.6167
827.524,96.6169
827.639,96.6171
827.758,96.6174
827.876,96.6177
827.995,96.618
828.113,96.6184
828.227,96.6188
828.345,96.6193
828.464,96.6198
828.582,96.6202
828.701,96.6209
828.82,96.6216
828.939,96.6223
829.058,96.6231
829.178,96.6238
829.297,96.6246
829.417,96.6253
829.536,96.6261
829.655,96.627
829.775,96.6278
829.894,96.6285
830.014,96.6292
830.133,96.6299
830.252,96.6306
830.371,96.6312
830.49,96.6318
830.608,96.6324
830.727,96.6329
830.845,96.6333
830.961,96.6339
831.078,96.6343
831.195,96.6346
831.312,96.635
831.429,96.6354
831.545,96.6357
831.661,96.6361
831.778,96.6363
831.895,96.6368
832.013,96.637
832.131,96.6374
832.249,96.6377
832.368,96.638
832.487,96.6384
832.606,96.6387
832.722,96.6388
832.842,96.6391
832.963,96.6394
833.084,96.6397
833.205,96.6399
833.323,96.6402
833.444,96.6404
833.565,96.6406
833.686,96.6406
833.806,96.6408
833.925,96.6408
834.045,96.6409
834.164,96.6409
834.282,96.6408
834.4,96.6406
834.517,96.6405
834.634,96.6404
834.751,96.6402
834.867,96.64
834.984,96.6399
835.1,96.6397
835.216,96.6395
835.328,96.6394
835.444,96.6392
835.56,96.639
835.677,96.639
835.793,96.6388
835.905,96.6387
836.022,96.6387
836.139,96.6386
836.255,96.6386
836.372,96.6384
836.488,96.6384
836.604,96.6383
836.719,96.6381
836.834,96.638
836.949,96.6379
837.065,96.6377
837.182,96.6375
837.298,96.6374
837.415,96.6372
837.533,96.637
837.65,96.6368
837.766,96.6366
837.886,96.6365
838.006,96.6363
838.127,96.6362
838.248,96.6362
838.365,96.6361
838.486,96.6359
838.607,96.6359
838.728,96.6359
838.849,96.6359
838.969,96.6359
839.088,96.6359
839.206,96.6359
839.325,96.6361
839.443,96.6362
839.56,96.6362
839.677,96.6362
839.795,96.6362
839.913,96.6362
840.031,96.6362
840.15,96.6361
840.269,96.6359
840.379,96.6359
840.497,96.6358
840.616,96.6358
840.734,96.6357
840.853,96.6355
840.962,96.6355
841.08,96.6355
841.196,96.6355
841.313,96.6357
841.43,96.6358
841.546,96.6359
841.662,96.6362
841.779,96.6365
841.896,96.6368
842.013,96.637
842.13,96.6373
842.248,96.6376
842.367,96.6379
842.486,96.6381
842.605,96.6384
842.724,96.6387
842.839,96.6388
842.958,96.639
843.077,96.6392
843.196,96.6395
843.314,96.6397
843.427,96.6399
843.544,96.6401
843.66,96.6403
843.776,96.6405
843.892,96.6406
844.009,96.6409
844.125,96.641
844.242,96.6413
844.359,96.6414
844.477,96.6416
844.595,96.642
844.712,96.6423
844.83,96.6426
844.949,96.643
845.067,96.6434
845.186,96.6437
845.304,96.6441
845.418,96.6443
845.535,96.6446
845.652,96.6449
845.768,96.6452
845.884,96.6455
845.995,96.6457
846.111,96.6459
846.227,96.646
846.343,96.6461
846.459,96.6464
846.577,96.6464
846.695,96.6465
846.814,96.6467
846.934,96.6468
847.056,96.647
847.178,96.6472
847.301,96.6473
847.424,96.6475
847.548,96.6477
847.671,96.6478
847.794,96.648
847.916,96.6481
848.038,96.6483
848.159,96.6483
848.28,96.6485
848.4,96.6486
848.518,96.6486
848.635,96.6489
848.752,96.649
848.868,96.6492
848.985,96.6493
849.102,96.6496
849.218,96.6497
849.336,96.6499
849.454,96.65
849.572,96.6502
849.69,96.6503
849.809,96.6503
849.929,96.6504
850.048,96.6504
850.168,96.6504
850.286,96.6504
850.405,96.6504
850.518,96.6505
850.633,96.6505
850.748,96.6506
850.863,96.6507
850.977,96.6508
851.085,96.651
851.198,96.6512
851.311,96.6512
851.423,96.6515
851.535,96.6515
851.649,96.6516
851.764,96.6518
851.879,96.6518
851.995,96.6519
852.112,96.6519
852.23,96.6519
852.35,96.652
852.469,96.652
852.59,96.652
852.711,96.652
852.832,96.6521
852.949,96.6521
853.07,96.6522
853.191,96.6523
853.312,96.6523
853.433,96.6524
853.548,96.6525
853.669,96.6526
853.788,96.6527
853.908,96.6528
854.028,96.6529
854.147,96.653
854.266,96.6531
854.386,96.6531
854.505,96.6532
854.625,96.6533
854.745,96.6534
854.864,96.6534
854.984,96.6536
855.103,96.6537
855.222,96.6537
855.341,96.6537
855.461,96.6537
855.576,96.6536
855.696,96.6534
855.816,96.6533
855.936,96.653
856.056,96.6528
856.172,96.6525
856.293,96.6521
856.413,96.6518
856.534,96.6515
856.653,96.6512
856.771,96.6511
856.889,96.6508
857.007,96.6506
857.123,96.6504
857.238,96.6502
857.353,96.65
857.467,96.6498
857.581,96.6496
857.695,96.6496
857.809,96.6494
857.923,96.6494
858.028,96.6494
858.143,96.6494
858.259,96.6494
858.375,96.6494
858.491,96.6494
858.6,96.6496
858.717,96.6496
858.835,96.6498
858.953,96.65
859.071,96.6502
859.19,96.6505
859.309,96.6507
859.427,96.651
859.546,96.6512
859.665,96.6516
859.784,96.6519
859.904,96.6522
860.023,96.6526
860.142,96.653
860.261,96.6534
860.38,96.6537
860.498,96.6543
860.611,96.6547
860.728,96.6552
860.845,96.6558
860.961,96.6565
861.077,96.6571
861.188,96.6577
861.303,96.6584
861.418,96.659
861.533,96.6595
861.649,96.6601
861.765,96.6606
861.883,96.6612
862.001,96.6617
862.12,96.662
862.24,96.6624
862.36,96.6627
862.481,96.6629
862.602,96.6631
862.724,96.6632
862.845,96.6632
862.966,96.6633
863.082,96.6633
863.202,96.6633
863.321,96.6633
863.439,96.6633
863.557,96.6633
863.672,96.6634
863.79,96.6634
863.908,96.6635
864.026,96.6635
864.143,96.6636
864.262,96.6636
864.38,96.6638
864.499,96.6638
864.618,96.6639
864.738,96.6639
864.858,96.6639
864.979,96.6639
865.1,96.6639
865.221,96.6638
865.341,96.6636
865.461,96.6636
865.581,96.6634
865.701,96.6632
865.819,96.6629
865.937,96.6626
866.053,96.6624
866.169,96.6621
866.284,96.6618
866.398,96.6617
866.512,96.6613
866.626,96.6612
866.74,96.661
866.854,96.6607
866.968,96.6605
867.084,96.6603
867.2,96.6601
867.317,96.6599
867.434,96.6598
867.552,96.6595
867.67,96.6592
867.789,96.6591
867.908,96.6588
868.027,96.6587
868.141,96.6584
868.258,96.6582
868.375,96.6579
868.491,96.6576
868.608,96.6573
868.719,96.657
868.835,96.6566
868.951,96.6563
869.066,96.6559
869.182,96.6557
869.299,96.6554
869.417,96.655
869.534,96.6547
869.653,96.6544
869.772,96.6541
869.892,96.6539
870.012,96.6536
870.131,96.6534
870.251,96.6533
870.371,96.6531
870.49,96.653
870.609,96.6529
870.723,96.6529
870.841,96.6528
870.958,96.6528
871.076,96.6529
871.193,96.6529
871.307,96.653
871.426,96.6531
871.544,96.6532
871.664,96.6533
871.784,96.6534
871.903,96.6536
872.023,96.6537
872.143,96.654
872.264,96.6541
872.384,96.6544
872.503,96.6546
872.618,96.6548
872.737,96.6551
872.855,96.6553
872.973,96.6555
873.091,96.6558
873.204,96.6559
873.322,96.6563
873.439,96.6566
873.556,96.6569
873.674,96.6571
873.791,96.6574
873.909,96.6576
874.028,96.6579
874.146,96.6582
874.265,96.6585
874.384,96.6587
874.504,96.6588
874.624,96.6591
874.744,96.6592
874.863,96.6594
874.98,96.6594
875.098,96.6594
875.208,96.6595
875.325,96.6595
875.443,96.6595
875.56,96.6595
875.676,96.6595
875.784,96.6595
875.902,96.6595
876.019,96.6595
876.138,96.6595
876.256,96.6596
876.374,96.6596
876.492,96.6598
876.61,96.6599
876.729,96.66
876.848,96.6602
876.967,96.6604
877.085,96.6605
877.203,96.6607
877.321,96.6609
877.44,96.661
877.558,96.6613
877.672,96.6613
877.79,96.6614
877.907,96.6616
878.024,96.6616
878.142,96.6616
878.255,96.6616
878.373,96.6614
878.49,96.6613
878.608,96.6613
878.725,96.6612
878.843,96.661
878.962,96.661
879.08,96.6609
879.199,96.6609
879.318,96.661
879.436,96.6612
879.555,96.6613
879.673,96.6616
879.79,96.6617
879.908,96.662
880.025,96.6623
880.142,96.6627
880.256,96.663
880.373,96.6633
880.49,96.6636
880.606,96.6639
880.723,96.6642
880.836,96.6645
880.952,96.6646
881.068,96.6647
881.184,96.6649
881.3,96.6649
881.415,96.665
881.531,96.6649
881.647,96.6649
881.763,96.6649
881.879,96.6647
881.994,96.6645
882.111,96.6643
882.228,96.6642
882.345,96.6639
882.462,96.6639
882.58,96.6636
882.698,96.6635
882.817,96.6634
882.936,96.6632
883.055,96.6631
883.175,96.6629
883.296,96.6629
883.416,96.6629
883.537,96.6629
883.658,96.6629
883.778,96.6629
883.897,96.6629
884.016,96.6629
884.135,96.6629
884.253,96.6628
884.371,96.6628
884.49,96.6627
884.608,96.6625
884.725,96.6624
884.843,96.6622
884.962,96.662
885.08,96.6618
885.199,96.6617
885.314,96.6614
885.433,96.6613
885.552,96.6612
885.671,96.661
885.789,96.661
885.903,96.661
886.02,96.6609
886.136,96.6609
886.252,96.661
886.368,96.661
886.484,96.661
886.599,96.6612
886.715,96.6613
886.83,96.6614
886.945,96.6616
887.061,96.6617
887.178,96.662
887.295,96.6621
887.412,96.6623
887.531,96.6625
887.65,96.6628
887.766,96.6631
887.886,96.6634
888.007,96.6636
888.128,96.6639
888.249,96.6642
888.365,96.6645
888.486,96.6647
888.606,96.665
888.726,96.6652
888.846,96.6654
888.966,96.6656
889.085,96.6657
889.204,96.6659
889.322,96.666
889.441,96.666
889.559,96.6661
889.676,96.6661
889.794,96.6661
889.911,96.6661
890.028,96.6661
890.144,96.666
890.26,96.666
890.372,96.666
890.488,96.6659
890.605,96.6659
890.721,96.6658
890.838,96.6657
890.95,96.6656
891.066,96.6655
891.183,96.6654
891.3,96.6653
891.417,96.6652
891.534,96.6651
891.652,96.665
891.77,96.6649
891.888,96.6649
892.006,96.6647
892.124,96.6646
892.242,96.6645
892.36,96.6645
892.477,96.6643
892.594,96.6642
892.712,96.6642
892.821,96.6641
892.938,96.6639
893.056,96.6639
893.174,96.6636
893.292,96.6636
893.402,96.6635
893.52,96.6635
893.638,96.6634
893.756,96.6634
893.874,96.6634
893.991,96.6635
894.109,96.6635
894.225,96.6636
894.342,96.6636
894.459,96.6636
894.575,96.6636
894.691,96.6636
894.807,96.6636
894.923,96.6636
895.039,96.6635
895.156,96.6633
895.271,96.6631
895.383,96.6629
895.499,96.6626
895.615,96.6624
895.732,96.6622
895.85,96.662
895.964,96.6618
896.083,96.6617
896.203,96.6614
896.323,96.6613
896.444,96.6613
896.565,96.6613
896.687,96.6613
896.808,96.6613
896.929,96.6613
897.051,96.6613
897.172,96.6613
897.293,96.6612
897.413,96.661
897.532,96.6609
897.651,96.6608
897.77,96.6606
897.884,96.6604
898.001,96.6602
898.119,96.66
898.237,96.6598
898.354,96.6596
898.469,96.6594
898.587,96.6591
898.706,96.6588
898.825,96.6587
898.945,96.6585
899.065,96.6584
899.186,96.6583
899.306,96.6582
899.426,96.6582
899.545,96.6581
899.664,96.658
899.781,96.658
899.899,96.6579
900.016,96.6578
900.132,96.6577
900.248,96.6576
900.363,96.6575
900.479,96.6573
900.594,96.6571
900.709,96.6569
900.824,96.6567
900.94,96.6565
901.057,96.6562
901.174,96.6559
901.291,96.6555
901.408,96.6551
901.525,96.6546
901.643,96.6543
901.76,96.6539
901.877,96.6534
901.994,96.6531
902.11,96.6528
902.227,96.6525
902.343,96.6522
902.459,96.6518
902.575,96.6515
902.692,96.6511
902.808,96.6507
902.92,96.6502
903.037,96.6497
903.153,96.6492
903.27,96.6486
903.388,96.6481
903.501,96.6475
903.619,96.647
903.736,96.6463
903.854,96.6456
903.971,96.645
904.089,96.6443
904.207,96.6438
904.325,96.6432
904.444,96.6429
904.562,96.6425
904.681,96.6421
904.8,96.6419
904.919,96.6416
905.039,96.6416
905.159,96.6414
905.279,96.6413
905.399,96.6413
905.514,96.6413
905.634,96.6412
905.754,96.6412
905.872,96.641
905.99,96.641
906.102,96.6409
906.218,96.6406
906.334,96.6406
906.449,96.6404
906.564,96.6402
906.678,96.6399
906.792,96.6397
906.906,96.6394
907.02,96.6391
907.134,96.6388
907.249,96.6386
907.365,96.6384
907.48,96.6381
907.596,96.638
907.713,96.6378
907.829,96.6376
907.942,96.6374
908.06,96.6373
908.177,96.6371
908.295,96.6369
908.413,96.6368
908.527,96.6368
908.645,96.6366
908.764,96.6366
908.883,96.6365
909.002,96.6365
909.122,96.6365
909.241,96.6363
909.361,96.6362
909.481,96.6362
909.6,96.6361
909.72,96.6359
909.839,96.6359
909.958,96.6359
910.077,96.6358
910.195,96.6357
910.312,96.6355
910.429,96.6355
910.536,96.6354
910.651,96.6353
910.766,96.6352
910.879,96.6351
910.993,96.635
911.097,96.6349
911.209,96.6348
911.322,96.6347
911.434,96.6346
911.547,96.6345
911.66,96.6344
911.775,96.6344
911.891,96.6343
912.008,96.6343
912.126,96.6343
912.245,96.6341
912.366,96.6341
912.488,96.6341
912.611,96.6341
912.736,96.6341
912.861,96.6341
912.981,96.6341
913.106,96.634
913.229,96.634
913.352,96.6339
913.475,96.6337
913.591,96.6336
913.71,96.6333
913.828,96.633
913.945,96.6327
914.061,96.6323
914.175,96.6319
914.29,96.6315
914.404,96.6311
914.518,96.6307
914.632,96.6303
914.745,96.6299
914.86,96.6295
914.975,96.6292
915.091,96.6289
915.207,96.6288
915.324,96.6285
915.442,96.6282
915.556,96.6281
915.675,96.6279
915.794,96.6278
915.915,96.6276
916.034,96.6275
916.15,96.6272
916.269,96.6269
916.388,96.6267
916.506,96.6263
916.624,96.626
916.741,96.6257
916.858,96.6253
916.974,96.6248
917.09,96.6244
917.206,96.6239
917.322,96.6234
917.438,96.6231
917.553,96.6227
917.669,96.6224
917.785,96.6221
917.902,96.6219
918.02,96.6217
918.138,96.6216
918.256,96.6216
918.374,96.6217
918.493,96.6218
918.613,96.6219
918.732,96.6221
918.852,96.6223
918.97,96.6225
919.089,96.6226
919.207,96.6227
919.324,96.6227
919.441,96.6226
919.558,96.6225
919.675,96.6222
919.791,96.6219
919.907,96.6215
920.023,96.621
920.14,96.6205
920.257,96.62
920.374,96.6194
920.49,96.6188
920.603,96.6183
920.722,96.6177
920.84,96.6172
920.959,96.6167
921.078,96.6164
921.192,96.6159
921.311,96.6155
921.43,96.6153
921.549,96.615
921.667,96.6148
921.785,96.6145
921.903,96.6142
922.019,96.6139
922.136,96.6135
922.252,96.6132
922.368,96.6128
922.484,96.6123
922.599,96.6118
922.715,96.6113
922.831,96.6107
922.947,96.61
923.058,96.6093
923.175,96.6088
923.292,96.6081
923.409,96.6075
923.527,96.6069
923.641,96.6064
923.76,96.6059
923.879,96.6055
923.998,96.6051
924.118,96.6047
924.238,96.6043
924.358,96.604
924.477,96.6037
924.596,96.6035
924.714,96.6034
924.832,96.6033
924.949,96.6031
925.065,96.603
925.18,96.6029
925.294,96.6027
925.409,96.6026
925.523,96.6025
925.632,96.6023
925.746,96.6022
925.86,96.602
925.975,96.6019
926.091,96.6017
926.203,96.6016
926.321,96.6015
926.439,96.6014
926.558,96.6013
926.678,96.6013
926.798,96.6013
926.918,96.6013
927.038,96.6013
927.158,96.6012
927.276,96.6012
927.395,96.6011
927.512,96.6011
927.629,96.6009
927.746,96.6008
927.862,96.6008
927.978,96.6006
928.085,96.6005
928.201,96.6002
928.318,96.6
928.435,96.5998
928.552,96.5996
928.662,96.5993
928.78,96.5991
928.898,96.5989
929.017,96.5987
929.135,96.5986
929.253,96.5984
929.371,96.5982
929.488,96.598
929.605,96.5979
929.722,96.5978
929.838,96.5976
929.954,96.5974
930.069,96.5972
930.185,96.597
930.3,96.5968
930.416,96.5967
930.532,96.5965
930.644,96.5963
930.761,96.5962
930.879,96.5961
930.996,96.596
931.114,96.5958
931.227,96.5957
931.346,96.5957
931.464,96.5957
931.583,96.5957
931.701,96.5957
931.818,96.5958
931.935,96.5958
932.052,96.596
932.169,96.596
932.286,96.596
932.403,96.596
932.52,96.5961
932.638,96.5961
932.757,96.5961
932.876,96.5961
932.996,96.596
933.112,96.596
933.234,96.5957
933.355,96.5957
933.477,96.5956
933.599,96.5954
933.717,96.5953
933.838,96.5951
933.96,96.595
934.081,96.5949
934.201,96.5949
934.32,96.5947
934.438,96.5947
934.555,96.5947
934.671,96.5946
934.787,96.5946
934.902,96.5945
935.016,96.5944
935.129,96.5942
935.243,96.594
935.357,96.5937
