dataset_source,phase,type,wt_pct,wavelength_(nm),mms1,mms2,jsc_mars-1,mgs-1_prototype,temperature_(¡c),m/z_18_(h2o),m/z_32_(o2),m/z_44_(co2),m/z_64_(so2),mass_(%),diameter_(microns),%_retained,%_channel
MGS-1_Martian_Regolith_Simulant_Recipe.csv,Plagioclase,Crystalline,27.1,,,,,,,,,,,,,,
MGS-1_Martian_Regolith_Simulant_Recipe.csv,Pyroxene,Crystalline,20.3,,,,,,,,,,,,,,
MGS-1_Martian_Regolith_Simulant_Recipe.csv,Olivine,Crystalline,13.7,,,,,,,,,,,,,,
MGS-1_Martian_Regolith_Simulant_Recipe.csv,Magnetite,Crystalline,1.9,,,,,,,,,,,,,,
MGS-1_Martian_Regolith_Simulant_Recipe.csv,Hematite,Crystalline,1.1,,,,,,,,,,,,,,
MGS-1_Martian_Regolith_Simulant_Recipe.csv,Anhydrite,Crystalline,0.9,,,,,,,,,,,,,,
MGS-1_Martian_Regolith_Simulant_Recipe.csv,Quartz,Crystalline,0.0,,,,,,,,,,,,,,
MGS-1_Martian_Regolith_Simulant_Recipe.csv,Ilmenite,Crystalline,0.0,,,,,,,,,,,,,,
MGS-1_Martian_Regolith_Simulant_Recipe.csv,Basaltic Glass,Amorphous,22.9,,,,,,,,,,,,,,
MGS-1_Martian_Regolith_Simulant_Recipe.csv,Hydrated Silica (Opal),Amorphous,5.0,,,,,,,,,,,,,,
MGS-1_Martian_Regolith_Simulant_Recipe.csv,Mg-sulfate,Amorphous,4.0,,,,,,,,,,,,,,
MGS-1_Martian_Regolith_Simulant_Recipe.csv,Ferrihydrite,Amorphous,1.7,,,,,,,,,,,,,,
MGS-1_Martian_Regolith_Simulant_Recipe.csv,Fe-carbonate,Amorphous,1.4,,,,,,,,,,,,,,
fig4_spectralData.csv,,,,2201.0,0.554994,0.527229,0.35797,0.203388,,,,,,,,,
fig4_spectralData.csv,,,,2202.0,0.554311,0.526761,0.357731,0.203369,,,,,,,,,
fig4_spectralData.csv,,,,2203.0,0.55358,0.52623,0.357693,0.203336,,,,,,,,,
fig4_spectralData.csv,,,,2204.0,0.552852,0.525747,0.357644,0.203313,,,,,,,,,
fig4_spectralData.csv,,,,2205.0,0.552188,0.525263,0.3576,0.203268,,,,,,,,,
fig4_spectralData.csv,,,,2206.0,0.551479,0.524773,0.357563,0.203231,,,,,,,,,
fig4_spectralData.csv,,,,2207.0,0.550781,0.524347,0.35755,0.203228,,,,,,,,,
fig4_spectralData.csv,,,,2208.0,0.550092,0.523956,0.357521,0.203226,,,,,,,,,
fig4_spectralData.csv,,,,2209.0,0.549445,0.523566,0.357519,0.203226,,,,,,,,,
fig4_spectralData.csv,,,,2210.0,0.548749,0.523274,0.357534,0.203246,,,,,,,,,
fig4_spectralData.csv,,,,2211.0,0.548029,0.523048,0.357456,0.203254,,,,,,,,,
fig4_spectralData.csv,,,,2212.0,0.547518,0.522862,0.357392,0.203243,,,,,,,,,
fig4_spectralData.csv,,,,2213.0,0.547031,0.522737,0.35729,0.203205,,,,,,,,,
fig4_spectralData.csv,,,,2214.0,0.546611,0.522626,0.357257,0.203174,,,,,,,,,
fig4_spectralData.csv,,,,2215.0,0.546304,0.522526,0.357268,0.203183,,,,,,,,,
fig4_spectralData.csv,,,,2216.0,0.545891,0.522413,0.357254,0.203166,,,,,,,,,
fig4_spectralData.csv,,,,2217.0,0.54554,0.522333,0.357305,0.203166,,,,,,,,,
fig4_spectralData.csv,,,,2218.0,0.545259,0.522268,0.357314,0.203165,,,,,,,,,
fig4_spectralData.csv,,,,2219.0,0.544883,0.522285,0.35735,0.20314,,,,,,,,,
fig4_spectralData.csv,,,,2220.0,0.544534,0.522383,0.357351,0.203127,,,,,,,,,
fig4_spectralData.csv,,,,2221.0,0.544117,0.522468,0.357268,0.203109,,,,,,,,,
fig4_spectralData.csv,,,,2222.0,0.543661,0.522695,0.35722,0.203107,,,,,,,,,
fig4_spectralData.csv,,,,2223.0,0.543341,0.52297,0.357146,0.203111,,,,,,,,,
fig4_spectralData.csv,,,,2224.0,0.542997,0.523211,0.357109,0.203108,,,,,,,,,
fig4_spectralData.csv,,,,2225.0,0.542678,0.52352,0.357131,0.20311,,,,,,,,,
fig4_spectralData.csv,,,,2226.0,0.542386,0.523781,0.357099,0.203109,,,,,,,,,
fig4_spectralData.csv,,,,2227.0,0.542074,0.524069,0.357041,0.203121,,,,,,,,,
fig4_spectralData.csv,,,,2228.0,0.541701,0.52435,0.35694,0.203127,,,,,,,,,
fig4_spectralData.csv,,,,2229.0,0.541408,0.524665,0.356851,0.203157,,,,,,,,,
fig4_spectralData.csv,,,,2230.0,0.541142,0.524909,0.35677,0.203207,,,,,,,,,
fig4_spectralData.csv,,,,2231.0,0.540809,0.525084,0.356693,0.20322,,,,,,,,,
fig4_spectralData.csv,,,,2232.0,0.540436,0.525222,0.356699,0.203217,,,,,,,,,
fig4_spectralData.csv,,,,2233.0,0.539962,0.525295,0.356678,0.203196,,,,,,,,,
fig4_spectralData.csv,,,,2234.0,0.5395,0.52538,0.356611,0.203134,,,,,,,,,
fig4_spectralData.csv,,,,2235.0,0.539069,0.525478,0.356552,0.20309,,,,,,,,,
fig4_spectralData.csv,,,,2236.0,0.538744,0.525572,0.356438,0.203133,,,,,,,,,
fig4_spectralData.csv,,,,2237.0,0.538529,0.525645,0.356375,0.203187,,,,,,,,,
fig4_spectralData.csv,,,,2238.0,0.538345,0.525841,0.356386,0.203259,,,,,,,,,
fig4_spectralData.csv,,,,2239.0,0.538156,0.526043,0.356284,0.203328,,,,,,,,,
fig4_spectralData.csv,,,,2240.0,0.537981,0.52617,0.356249,0.203359,,,,,,,,,
fig4_spectralData.csv,,,,2241.0,0.537759,0.526259,0.35616,0.203384,,,,,,,,,
fig4_spectralData.csv,,,,2242.0,0.537497,0.526245,0.355961,0.203412,,,,,,,,,
fig4_spectralData.csv,,,,2243.0,0.537165,0.526132,0.355817,0.203442,,,,,,,,,
fig4_spectralData.csv,,,,2244.0,0.536882,0.52613,0.355662,0.203479,,,,,,,,,
fig4_spectralData.csv,,,,2245.0,0.536647,0.526169,0.355549,0.203464,,,,,,,,,
fig4_spectralData.csv,,,,2246.0,0.536382,0.526105,0.355542,0.203447,,,,,,,,,
fig4_spectralData.csv,,,,2247.0,0.536129,0.526085,0.355578,0.203443,,,,,,,,,
fig4_spectralData.csv,,,,2248.0,0.5359,0.526061,0.355564,0.203419,,,,,,,,,
fig4_spectralData.csv,,,,2249.0,0.53566,0.52601,0.355434,0.203448,,,,,,,,,
fig4_spectralData.csv,,,,2250.0,0.535463,0.52601,0.355255,0.203474,,,,,,,,,
fig4_spectralData.csv,,,,2251.0,0.535327,0.526117,0.354972,0.203531,,,,,,,,,
fig4_spectralData.csv,,,,2252.0,0.535302,0.526167,0.354683,0.203549,,,,,,,,,
fig4_spectralData.csv,,,,2253.0,0.535254,0.526155,0.35451,0.203557,,,,,,,,,
fig4_spectralData.csv,,,,2254.0,0.535183,0.526103,0.354409,0.203538,,,,,,,,,
fig4_spectralData.csv,,,,2255.0,0.535186,0.526001,0.354291,0.20345,,,,,,,,,
fig4_spectralData.csv,,,,2256.0,0.535093,0.525883,0.354111,0.203367,,,,,,,,,
fig4_spectralData.csv,,,,2257.0,0.535026,0.525793,0.353887,0.203335,,,,,,,,,
fig4_spectralData.csv,,,,2258.0,0.535087,0.52583,0.35363,0.203293,,,,,,,,,
fig4_spectralData.csv,,,,2259.0,0.535099,0.525851,0.353424,0.203307,,,,,,,,,
fig4_spectralData.csv,,,,2260.0,0.535166,0.525816,0.353261,0.203319,,,,,,,,,
fig4_spectralData.csv,,,,2261.0,0.535367,0.525962,0.353097,0.20331,,,,,,,,,
fig4_spectralData.csv,,,,2262.0,0.535472,0.525971,0.352933,0.203284,,,,,,,,,
fig4_spectralData.csv,,,,2263.0,0.535607,0.525907,0.352802,0.203241,,,,,,,,,
fig4_spectralData.csv,,,,2264.0,0.535729,0.525962,0.352629,0.203214,,,,,,,,,
fig4_spectralData.csv,,,,2265.0,0.535708,0.525963,0.352438,0.203193,,,,,,,,,
fig4_spectralData.csv,,,,2266.0,0.535499,0.52584,0.352201,0.20315,,,,,,,,,
fig4_spectralData.csv,,,,2267.0,0.535277,0.525786,0.351981,0.203089,,,,,,,,,
fig4_spectralData.csv,,,,2268.0,0.534917,0.525712,0.351766,0.202987,,,,,,,,,
fig4_spectralData.csv,,,,2269.0,0.534546,0.525648,0.35159,0.202909,,,,,,,,,
fig4_spectralData.csv,,,,2270.0,0.534227,0.525615,0.351444,0.20283,,,,,,,,,
fig4_spectralData.csv,,,,2271.0,0.533665,0.525541,0.351234,0.202781,,,,,,,,,
fig4_spectralData.csv,,,,2272.0,0.533109,0.525451,0.35102,0.202789,,,,,,,,,
fig4_spectralData.csv,,,,2273.0,0.532551,0.525375,0.350832,0.202775,,,,,,,,,
fig4_spectralData.csv,,,,2274.0,0.531694,0.525261,0.350574,0.202749,,,,,,,,,
fig4_spectralData.csv,,,,2275.0,0.530803,0.525157,0.350347,0.202705,,,,,,,,,
fig4_spectralData.csv,,,,2276.0,0.529931,0.525108,0.350166,0.202656,,,,,,,,,
fig4_spectralData.csv,,,,2277.0,0.528894,0.525112,0.349996,0.20256,,,,,,,,,
fig4_spectralData.csv,,,,2278.0,0.527643,0.525039,0.349752,0.202517,,,,,,,,,
fig4_spectralData.csv,,,,2279.0,0.526523,0.524903,0.34956,0.202527,,,,,,,,,
fig4_spectralData.csv,,,,2280.0,0.525271,0.524777,0.349335,0.202566,,,,,,,,,
fig4_spectralData.csv,,,,2281.0,0.52386,0.524497,0.349005,0.202624,,,,,,,,,
fig4_spectralData.csv,,,,2282.0,0.522551,0.524273,0.348754,0.202651,,,,,,,,,
fig4_spectralData.csv,,,,2283.0,0.521029,0.524158,0.348493,0.202613,,,,,,,,,
fig4_spectralData.csv,,,,2284.0,0.519416,0.523968,0.348188,0.202548,,,,,,,,,
fig4_spectralData.csv,,,,2285.0,0.517867,0.523761,0.347889,0.20249,,,,,,,,,
fig4_spectralData.csv,,,,2286.0,0.516284,0.523614,0.34764,0.202479,,,,,,,,,
fig4_spectralData.csv,,,,2287.0,0.514773,0.523385,0.347415,0.202498,,,,,,,,,
fig4_spectralData.csv,,,,2288.0,0.513426,0.52326,0.347154,0.202553,,,,,,,,,
fig4_spectralData.csv,,,,2289.0,0.512083,0.523115,0.346841,0.202553,,,,,,,,,
fig4_spectralData.csv,,,,2290.0,0.510894,0.522937,0.346607,0.202541,,,,,,,,,
fig4_spectralData.csv,,,,2291.0,0.509696,0.522735,0.346268,0.202509,,,,,,,,,
fig4_spectralData.csv,,,,2292.0,0.508551,0.522486,0.345992,0.202451,,,,,,,,,
fig4_spectralData.csv,,,,2293.0,0.507512,0.522266,0.345783,0.202403,,,,,,,,,
fig4_spectralData.csv,,,,2294.0,0.506592,0.522171,0.345433,0.202392,,,,,,,,,
fig4_spectralData.csv,,,,2295.0,0.505757,0.522009,0.345011,0.20234,,,,,,,,,
fig4_spectralData.csv,,,,2296.0,0.505052,0.521921,0.344578,0.202275,,,,,,,,,
fig4_spectralData.csv,,,,2297.0,0.504456,0.52189,0.344189,0.202268,,,,,,,,,
fig4_spectralData.csv,,,,2298.0,0.503836,0.52172,0.343912,0.202205,,,,,,,,,
fig4_spectralData.csv,,,,2299.0,0.503113,0.521524,0.343703,0.202118,,,,,,,,,
fig4_spectralData.csv,,,,2300.0,0.502334,0.521375,0.343446,0.202069,,,,,,,,,
fig4_spectralData.csv,,,,2301.0,0.50171,0.521299,0.343189,0.201974,,,,,,,,,
fig4_spectralData.csv,,,,2302.0,0.501038,0.521186,0.342937,0.20193,,,,,,,,,
fig4_spectralData.csv,,,,2303.0,0.500312,0.521087,0.342652,0.201912,,,,,,,,,
fig4_spectralData.csv,,,,2304.0,0.499593,0.52094,0.342286,0.201925,,,,,,,,,
fig4_spectralData.csv,,,,2305.0,0.499017,0.52071,0.341976,0.201874,,,,,,,,,
fig4_spectralData.csv,,,,2306.0,0.498365,0.520492,0.341708,0.201888,,,,,,,,,
fig4_spectralData.csv,,,,2307.0,0.497688,0.520319,0.341459,0.201902,,,,,,,,,
fig4_spectralData.csv,,,,2308.0,0.497115,0.520167,0.341287,0.201863,,,,,,,,,
fig4_spectralData.csv,,,,2309.0,0.496487,0.52002,0.341148,0.201864,,,,,,,,,
fig4_spectralData.csv,,,,2310.0,0.495893,0.519805,0.341101,0.201906,,,,,,,,,
fig4_spectralData.csv,,,,2311.0,0.49556,0.519512,0.34084,0.201877,,,,,,,,,
fig4_spectralData.csv,,,,2312.0,0.49541,0.519348,0.340474,0.20187,,,,,,,,,
fig4_spectralData.csv,,,,2313.0,0.495322,0.519223,0.340203,0.201882,,,,,,,,,
fig4_spectralData.csv,,,,2314.0,0.49543,0.51929,0.33985,0.201813,,,,,,,,,
fig4_spectralData.csv,,,,2315.0,0.495631,0.519503,0.339672,0.201766,,,,,,,,,
fig4_spectralData.csv,,,,2316.0,0.496042,0.519627,0.339588,0.201728,,,,,,,,,
fig4_spectralData.csv,,,,2317.0,0.496815,0.519843,0.339423,0.201709,,,,,,,,,
fig4_spectralData.csv,,,,2318.0,0.497694,0.519961,0.339252,0.201795,,,,,,,,,
fig4_spectralData.csv,,,,2319.0,0.498573,0.520047,0.339024,0.201829,,,,,,,,,
fig4_spectralData.csv,,,,2320.0,0.499484,0.520235,0.338871,0.20181,,,,,,,,,
fig4_spectralData.csv,,,,2321.0,0.50028,0.520335,0.338535,0.201811,,,,,,,,,
fig4_spectralData.csv,,,,2322.0,0.501071,0.520526,0.338085,0.201764,,,,,,,,,
fig4_spectralData.csv,,,,2323.0,0.501979,0.52071,0.337752,0.201739,,,,,,,,,
fig4_spectralData.csv,,,,2324.0,0.502786,0.520841,0.337298,0.201743,,,,,,,,,
fig4_spectralData.csv,,,,2325.0,0.50353,0.521012,0.336986,0.201681,,,,,,,,,
fig4_spectralData.csv,,,,2326.0,0.50419,0.521085,0.336878,0.201602,,,,,,,,,
fig4_spectralData.csv,,,,2327.0,0.504666,0.521088,0.336643,0.201542,,,,,,,,,
fig4_spectralData.csv,,,,2328.0,0.505096,0.521046,0.336401,0.201503,,,,,,,,,
fig4_spectralData.csv,,,,2329.0,0.505424,0.520979,0.336208,0.201491,,,,,,,,,
fig4_spectralData.csv,,,,2330.0,0.505661,0.520862,0.335857,0.201511,,,,,,,,,
fig4_spectralData.csv,,,,2331.0,0.505729,0.52071,0.335422,0.201523,,,,,,,,,
fig4_spectralData.csv,,,,2332.0,0.505539,0.520613,0.335093,0.201482,,,,,,,,,
fig4_spectralData.csv,,,,2333.0,0.505288,0.520403,0.334678,0.201464,,,,,,,,,
fig4_spectralData.csv,,,,2334.0,0.505092,0.520161,0.334323,0.201468,,,,,,,,,
fig4_spectralData.csv,,,,2335.0,0.504877,0.519876,0.334175,0.20148,,,,,,,,,
fig4_spectralData.csv,,,,2336.0,0.504597,0.519623,0.333871,0.201469,,,,,,,,,
fig4_spectralData.csv,,,,2337.0,0.504403,0.519341,0.333503,0.201484,,,,,,,,,
fig4_spectralData.csv,,,,2338.0,0.50404,0.519076,0.333061,0.201494,,,,,,,,,
fig4_spectralData.csv,,,,2339.0,0.50339,0.518837,0.332627,0.201442,,,,,,,,,
fig4_spectralData.csv,,,,2340.0,0.502624,0.518497,0.332022,0.201379,,,,,,,,,
fig4_spectralData.csv,,,,2341.0,0.501921,0.518222,0.331631,0.201328,,,,,,,,,
fig4_spectralData.csv,,,,2342.0,0.501311,0.517994,0.331344,0.201201,,,,,,,,,
fig4_spectralData.csv,,,,2343.0,0.500859,0.517768,0.331026,0.201155,,,,,,,,,
fig4_spectralData.csv,,,,2344.0,0.500486,0.517482,0.330675,0.201154,,,,,,,,,
fig4_spectralData.csv,,,,2345.0,0.500109,0.517103,0.330045,0.201131,,,,,,,,,
fig4_spectralData.csv,,,,2346.0,0.4996,0.516629,0.329442,0.201208,,,,,,,,,
fig4_spectralData.csv,,,,2347.0,0.498913,0.516149,0.328966,0.201163,,,,,,,,,
fig4_spectralData.csv,,,,2348.0,0.498171,0.51582,0.328375,0.201046,,,,,,,,,
fig4_spectralData.csv,,,,2349.0,0.497324,0.515449,0.327941,0.201026,,,,,,,,,
fig4_spectralData.csv,,,,2350.0,0.496447,0.515034,0.327671,0.200995,,,,,,,,,
fig4_spectralData.csv,,,,2351.0,0.495834,0.514707,0.327241,0.201025,,,,,,,,,
fig4_spectralData.csv,,,,2352.0,0.495166,0.514258,0.326807,0.20102,,,,,,,,,
fig4_spectralData.csv,,,,2353.0,0.494527,0.513864,0.326606,0.200992,,,,,,,,,
fig4_spectralData.csv,,,,2354.0,0.493949,0.513366,0.326215,0.200988,,,,,,,,,
fig4_spectralData.csv,,,,2355.0,0.493049,0.512789,0.325664,0.200927,,,,,,,,,
fig4_spectralData.csv,,,,2356.0,0.492037,0.512294,0.325421,0.200955,,,,,,,,,
fig4_spectralData.csv,,,,2357.0,0.490976,0.511637,0.325065,0.200964,,,,,,,,,
fig4_spectralData.csv,,,,2358.0,0.489951,0.511169,0.324518,0.200839,,,,,,,,,
fig4_spectralData.csv,,,,2359.0,0.489021,0.510842,0.324099,0.200842,,,,,,,,,
fig4_spectralData.csv,,,,2360.0,0.488216,0.510366,0.323648,0.200891,,,,,,,,,
fig4_spectralData.csv,,,,2361.0,0.4874,0.509786,0.323229,0.200857,,,,,,,,,
fig4_spectralData.csv,,,,2362.0,0.486364,0.509158,0.322952,0.20094,,,,,,,,,
fig4_spectralData.csv,,,,2363.0,0.485093,0.508399,0.322702,0.200902,,,,,,,,,
fig4_spectralData.csv,,,,2364.0,0.483801,0.50768,0.322273,0.200773,,,,,,,,,
fig4_spectralData.csv,,,,2365.0,0.482551,0.506994,0.321576,0.200664,,,,,,,,,
fig4_spectralData.csv,,,,2366.0,0.481444,0.50645,0.321118,0.200572,,,,,,,,,
fig4_spectralData.csv,,,,2367.0,0.480661,0.50596,0.320598,0.200582,,,,,,,,,
fig4_spectralData.csv,,,,2368.0,0.480082,0.505563,0.320008,0.200609,,,,,,,,,
fig4_spectralData.csv,,,,2369.0,0.479342,0.505193,0.319657,0.200657,,,,,,,,,
fig4_spectralData.csv,,,,2370.0,0.478759,0.504679,0.319124,0.200715,,,,,,,,,
fig4_spectralData.csv,,,,2371.0,0.477884,0.504066,0.318518,0.200606,,,,,,,,,
fig4_spectralData.csv,,,,2372.0,0.476603,0.503262,0.31811,0.200507,,,,,,,,,
fig4_spectralData.csv,,,,2373.0,0.475476,0.502423,0.31762,0.200405,,,,,,,,,
fig4_spectralData.csv,,,,2374.0,0.474212,0.501542,0.317103,0.200215,,,,,,,,,
fig4_spectralData.csv,,,,2375.0,0.473091,0.500695,0.316617,0.200112,,,,,,,,,
fig4_spectralData.csv,,,,2376.0,0.472203,0.499816,0.316228,0.200096,,,,,,,,,
fig4_spectralData.csv,,,,2377.0,0.471332,0.499007,0.315663,0.200079,,,,,,,,,
fig4_spectralData.csv,,,,2378.0,0.470495,0.498191,0.315007,0.200136,,,,,,,,,
fig4_spectralData.csv,,,,2379.0,0.469668,0.497306,0.314326,0.200134,,,,,,,,,
fig4_spectralData.csv,,,,2380.0,0.468927,0.496489,0.313446,0.200113,,,,,,,,,
fig4_spectralData.csv,,,,2381.0,0.468058,0.495594,0.312756,0.200102,,,,,,,,,
fig4_spectralData.csv,,,,2382.0,0.467099,0.494511,0.312177,0.200026,,,,,,,,,
fig4_spectralData.csv,,,,2383.0,0.466211,0.493651,0.31153,0.199963,,,,,,,,,
fig4_spectralData.csv,,,,2384.0,0.465196,0.492913,0.310907,0.199965,,,,,,,,,
fig4_spectralData.csv,,,,2385.0,0.464386,0.492035,0.310383,0.199882,,,,,,,,,
fig4_spectralData.csv,,,,2386.0,0.463681,0.491157,0.309853,0.199697,,,,,,,,,
fig4_spectralData.csv,,,,2387.0,0.46316,0.490429,0.309345,0.199661,,,,,,,,,
fig4_spectralData.csv,,,,2388.0,0.462662,0.489348,0.309172,0.199561,,,,,,,,,
fig4_spectralData.csv,,,,2389.0,0.462087,0.488205,0.308843,0.199421,,,,,,,,,
fig4_spectralData.csv,,,,2390.0,0.461359,0.487172,0.30817,0.199381,,,,,,,,,
fig4_spectralData.csv,,,,2391.0,0.460614,0.486081,0.307591,0.199252,,,,,,,,,
fig4_spectralData.csv,,,,2392.0,0.460047,0.485055,0.306929,0.199224,,,,,,,,,
fig4_spectralData.csv,,,,2393.0,0.459535,0.484205,0.305866,0.199264,,,,,,,,,
fig4_spectralData.csv,,,,2394.0,0.45925,0.483429,0.304968,0.199154,,,,,,,,,
fig4_spectralData.csv,,,,2395.0,0.459045,0.482526,0.304366,0.199171,,,,,,,,,
fig4_spectralData.csv,,,,2396.0,0.458582,0.481897,0.303632,0.199202,,,,,,,,,
fig4_spectralData.csv,,,,2397.0,0.458134,0.481111,0.303156,0.199081,,,,,,,,,
fig4_spectralData.csv,,,,2398.0,0.457697,0.480264,0.302995,0.199173,,,,,,,,,
fig4_spectralData.csv,,,,2399.0,0.457401,0.479598,0.302437,0.1992,,,,,,,,,
fig4_spectralData.csv,,,,2400.0,0.457327,0.4786,0.301816,0.199188,,,,,,,,,
fig4_spectralData.csv,,,,2401.0,0.457019,0.477545,0.301147,0.199334,,,,,,,,,
fig4_spectralData.csv,,,,2402.0,0.456694,0.476225,0.30018,0.199328,,,,,,,,,
fig4_spectralData.csv,,,,2403.0,0.456105,0.474745,0.299668,0.199358,,,,,,,,,
fig4_spectralData.csv,,,,2404.0,0.455407,0.473747,0.299108,0.199364,,,,,,,,,
fig4_spectralData.csv,,,,2405.0,0.455294,0.472823,0.298315,0.199218,,,,,,,,,
fig4_spectralData.csv,,,,2406.0,0.454998,0.471938,0.297745,0.199141,,,,,,,,,
fig4_spectralData.csv,,,,2407.0,0.454598,0.471153,0.297086,0.199118,,,,,,,,,
fig4_spectralData.csv,,,,2408.0,0.45437,0.470128,0.296588,0.199157,,,,,,,,,
fig4_spectralData.csv,,,,2409.0,0.453725,0.469394,0.296036,0.199227,,,,,,,,,
fig4_spectralData.csv,,,,2410.0,0.453034,0.468887,0.295425,0.199269,,,,,,,,,
fig4_spectralData.csv,,,,2411.0,0.452279,0.468057,0.294637,0.199318,,,,,,,,,
fig4_spectralData.csv,,,,2412.0,0.451178,0.467054,0.293535,0.199339,,,,,,,,,
fig4_spectralData.csv,,,,2413.0,0.450267,0.465869,0.29297,0.199311,,,,,,,,,
fig4_spectralData.csv,,,,2414.0,0.449263,0.464383,0.292519,0.199211,,,,,,,,,
fig4_spectralData.csv,,,,2415.0,0.448299,0.463174,0.291919,0.199003,,,,,,,,,
fig4_spectralData.csv,,,,2416.0,0.447807,0.462466,0.291335,0.198774,,,,,,,,,
fig4_spectralData.csv,,,,2417.0,0.446856,0.461542,0.290456,0.19877,,,,,,,,,
fig4_spectralData.csv,,,,2418.0,0.445919,0.460804,0.289681,0.198797,,,,,,,,,
fig4_spectralData.csv,,,,2419.0,0.445413,0.460457,0.289134,0.198843,,,,,,,,,
fig4_spectralData.csv,,,,2420.0,0.444358,0.459359,0.288345,0.198992,,,,,,,,,
fig4_spectralData.csv,,,,2421.0,0.443446,0.458445,0.287362,0.198716,,,,,,,,,
fig4_spectralData.csv,,,,2422.0,0.442927,0.45812,0.2864,0.198428,,,,,,,,,
fig4_spectralData.csv,,,,2423.0,0.442,0.457127,0.285526,0.198568,,,,,,,,,
fig4_spectralData.csv,,,,2424.0,0.441012,0.456481,0.284937,0.198543,,,,,,,,,
fig4_spectralData.csv,,,,2425.0,0.440506,0.456314,0.284879,0.19867,,,,,,,,,
fig4_spectralData.csv,,,,2426.0,0.439563,0.455436,0.284415,0.198937,,,,,,,,,
fig4_spectralData.csv,,,,2427.0,0.438406,0.454877,0.28346,0.198818,,,,,,,,,
fig4_spectralData.csv,,,,2428.0,0.437655,0.45448,0.282852,0.198711,,,,,,,,,
fig4_spectralData.csv,,,,2429.0,0.436483,0.453865,0.282067,0.198742,,,,,,,,,
fig4_spectralData.csv,,,,2430.0,0.435266,0.453547,0.281254,0.198711,,,,,,,,,
fig4_spectralData.csv,,,,2431.0,0.434487,0.453177,0.280745,0.198778,,,,,,,,,
fig4_spectralData.csv,,,,2432.0,0.433673,0.45293,0.280067,0.1989,,,,,,,,,
fig4_spectralData.csv,,,,2433.0,0.43301,0.452632,0.279191,0.198968,,,,,,,,,
fig4_spectralData.csv,,,,2434.0,0.432418,0.45198,0.278603,0.198973,,,,,,,,,
fig4_spectralData.csv,,,,2435.0,0.432333,0.450945,0.278529,0.19895,,,,,,,,,
fig4_spectralData.csv,,,,2436.0,0.431407,0.450299,0.277788,0.198896,,,,,,,,,
fig4_spectralData.csv,,,,2437.0,0.4298,0.44938,0.276752,0.198697,,,,,,,,,
fig4_spectralData.csv,,,,2438.0,0.428806,0.448877,0.27598,0.198582,,,,,,,,,
fig4_spectralData.csv,,,,2439.0,0.427545,0.448866,0.274751,0.198476,,,,,,,,,
fig4_spectralData.csv,,,,2440.0,0.42682,0.448504,0.274105,0.198417,,,,,,,,,
fig4_spectralData.csv,,,,2441.0,0.427213,0.448211,0.274311,0.198541,,,,,,,,,
fig4_spectralData.csv,,,,2442.0,0.426583,0.447866,0.273513,0.198497,,,,,,,,,
fig4_spectralData.csv,,,,2443.0,0.425398,0.447374,0.272304,0.198297,,,,,,,,,
fig4_spectralData.csv,,,,2444.0,0.424373,0.447111,0.271447,0.19828,,,,,,,,,
fig4_spectralData.csv,,,,2445.0,0.422766,0.446898,0.27016,0.198147,,,,,,,,,
fig4_spectralData.csv,,,,2446.0,0.421922,0.446738,0.269132,0.198153,,,,,,,,,
fig4_spectralData.csv,,,,2447.0,0.421824,0.446766,0.268344,0.198535,,,,,,,,,
fig4_spectralData.csv,,,,2448.0,0.421166,0.446531,0.267891,0.198653,,,,,,,,,
fig4_spectralData.csv,,,,2449.0,0.420609,0.446347,0.267776,0.198625,,,,,,,,,
fig4_spectralData.csv,,,,2450.0,0.419696,0.445974,0.267187,0.198728,,,,,,,,,
fig4_spectralData.csv,,,,2451.0,0.418094,0.445287,0.26716,0.198834,,,,,,,,,
fig4_spectralData.csv,,,,2452.0,0.417216,0.444941,0.266323,0.198774,,,,,,,,,
fig4_spectralData.csv,,,,2453.0,0.416667,0.444674,0.264071,0.198725,,,,,,,,,
fig4_spectralData.csv,,,,2454.0,0.416024,0.444131,0.263081,0.198714,,,,,,,,,
fig4_spectralData.csv,,,,2455.0,0.415868,0.443559,0.262345,0.198573,,,,,,,,,
fig4_spectralData.csv,,,,2456.0,0.415216,0.443236,0.262013,0.198458,,,,,,,,,
fig4_spectralData.csv,,,,2457.0,0.41427,0.443,0.262822,0.198349,,,,,,,,,
fig4_spectralData.csv,,,,2458.0,0.413183,0.44252,0.262643,0.198349,,,,,,,,,
fig4_spectralData.csv,,,,2459.0,0.411516,0.442005,0.262473,0.198331,,,,,,,,,
fig4_spectralData.csv,,,,2460.0,0.41038,0.441478,0.261479,0.19831,,,,,,,,,
fig4_spectralData.csv,,,,2461.0,0.409178,0.440487,0.258849,0.198488,,,,,,,,,
fig4_spectralData.csv,,,,2462.0,0.408337,0.439977,0.258193,0.198515,,,,,,,,,
fig4_spectralData.csv,,,,2463.0,0.408571,0.440141,0.258342,0.19825,,,,,,,,,
fig4_spectralData.csv,,,,2464.0,0.407727,0.439812,0.258228,0.198353,,,,,,,,,
fig4_spectralData.csv,,,,2465.0,0.406174,0.4393,0.259939,0.198855,,,,,,,,,
fig4_spectralData.csv,,,,2466.0,0.405176,0.43866,0.259336,0.198887,,,,,,,,,
fig4_spectralData.csv,,,,2467.0,0.403743,0.437759,0.256439,0.198807,,,,,,,,,
