wavenumber_cm_1,absorbance_norm_1um,phase,temperature_C,material,source,license
1953.78342,-0.000140146408798004,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1951.85471,-0.00014796699557734,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1949.926,-0.000140634885051205,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1947.99729,-0.000123812718329973,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1946.06858,-0.000105110067584343,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1944.13987,-9.22443261462702e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1942.21116,-9.03061144762938e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1940.28245,-9.93113958588243e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1938.35374,-0.000112896055788818,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1936.42503,-0.000124019403486505,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1934.49632,-0.000130437252262707,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1932.5676,-0.000129568607202498,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1930.63889,-0.000124461885001001,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1928.71018,-0.000112743703361097,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1926.78147,-9.55135491594858e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1924.85276,-7.19158286879602e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1922.92405,-4.29440345711844e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1920.99534,-2.26381644423539e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1919.06663,-1.39286047021246e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1917.13792,-5.63766273955379e-06,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1915.20921,-1.27525166221647e-06,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1913.2805,5.7318677762965e-07,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1911.35179,1.88855666255354e-06,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1909.42308,1.60651883686051e-06,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1907.49437,5.86212750766348e-06,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1905.56566,2.12035395121854e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1903.63695,3.75350511087726e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1901.70824,5.73405781489017e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1899.77953,8.43103045540046e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1897.85082,0.000118198451567322,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1895.92211,0.000159659079297784,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1893.9934,0.000202147600094285,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1892.06469,0.000243618916119641,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1890.13598,0.000278688935985945,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1888.20727,0.000312845319762787,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1886.27856,0.000343005678521404,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1884.34985,0.000375258475989899,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1882.42114,0.000407556608117916,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1880.49243,0.000442025725092739,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1878.56372,0.000479887663690013,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1876.63501,0.000524469227798856,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1874.7063,0.000578657627804721,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1872.77759,0.000644669910713514,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1870.84888,0.000713532174172562,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1868.92017,0.000775818913363009,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1866.99146,0.000825014609235702,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1865.06275,0.000860214846678917,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1863.13404,0.000883820497236432,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1861.20533,0.000898565227075323,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1859.27662,0.000901714144195336,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1857.34791,0.000894432732865994,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1855.4192,0.000876550508830228,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1853.49049,0.000856555950477636,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1851.56178,0.000839337710482973,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1849.63307,0.000829386960272915,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1847.70436,0.00082175920414633,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1845.77565,0.000805744515069102,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1843.84694,0.00077604775818446,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1841.91823,0.000738258900530574,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1839.98952,0.000698096286067424,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1838.06081,0.000665536240915594,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1836.1321,0.000644843348367919,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1834.20339,0.000636354221669003,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1832.27468,0.000638382599751691,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1830.34597,0.000647016932880896,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1828.41725,0.000662191539782789,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1826.48854,0.000678232163068927,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1824.55983,0.000692768248865824,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1822.63112,0.000706757899504953,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1820.70241,0.000719721460005643,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1818.7737,0.000729708423852896,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1816.84499,0.000727890358917664,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1814.91628,0.000702340109646828,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1812.98757,0.000656956801876883,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1811.05886,0.000595175373888126,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1809.13015,0.000513889881379398,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1807.20144,0.000438102719920609,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1805.27273,0.00036639032864875,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1803.34402,0.000302486538751636,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1801.41531,0.000244248213932102,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1799.4866,0.000195122895510491,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1797.55789,0.000160395680265692,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1795.62918,0.000149947400562595,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1793.70047,0.000159540743693851,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1791.77176,0.000156029270501244,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1789.84305,0.000131394773390686,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1787.91434,9.18825600234311e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1785.98563,5.72949019507008e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1784.05692,7.92855341838128e-06,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1782.12821,-4.03308098648156e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1780.1995,-7.78359449372438e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1778.27079,-0.000102649413192641,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1776.34208,-0.000112277507729747,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1774.41337,-0.000108982219258441,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1772.48466,-9.55138469663116e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1770.55595,-7.2209948417992e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1768.62724,-4.57163016849082e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1766.69853,-2.27462624376928e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1764.76982,-1.6980464995131e-06,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1762.84111,2.2077861353687e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1760.9124,5.45064966827401e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1758.98369,9.50147008666336e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1757.05498,0.00014684256728759,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1755.12627,0.000213329357885921,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1753.19756,0.00029498466605953,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1751.26885,0.000384113281534807,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1749.34014,0.000468671014548374,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1747.41143,0.000538091001079004,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1745.48272,0.000579338425809948,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1743.55401,0.000579526522675886,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1741.6253,0.000525772599346805,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1739.69659,0.000425685209909774,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1737.76788,0.000290721983775911,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1735.83917,0.000135747631838835,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1733.91046,-2.52888837272967e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1731.98175,-0.000170923819135476,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1730.05304,-0.000289554716540478,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1728.12433,-0.00037400736221037,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1726.19562,-0.000417680058144598,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1724.2669,-0.000423516203718006,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1722.33819,-0.000396420728815592,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1720.40948,-0.000352898270079383,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1718.48077,-0.000307708673828723,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1716.55206,-0.000274683807608639,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1714.62335,-0.000259982132741129,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1712.69464,-0.000263411505857945,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1710.76593,-0.000269561816337022,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1708.83722,-0.000263286065903536,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1706.90851,-0.000237068148102787,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1704.9798,-0.00019812824085742,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1703.05109,-0.000156815688762643,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1701.12238,-0.000158256453434882,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1699.19367,-0.000183919065871893,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1697.26496,-0.000225390817839923,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1695.33625,-0.000271246109864646,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1693.40754,-0.0003032644716544,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1691.47883,-0.000314202776465732,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1689.55012,-0.000309223052123491,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1687.62141,-0.000298912430946419,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1685.6927,-0.000292825678075033,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1683.76399,-0.000293899983348894,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1681.83528,-0.000305485448928655,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1679.90657,-0.000334046901573163,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1677.97786,-0.000373069642127117,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1676.04915,-0.000407122305692285,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1674.12044,-0.000424285885110202,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1672.19173,-0.000428136924756039,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1670.26302,-0.000431932581940811,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1668.33431,-0.000439200198079929,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1666.4056,-0.000454502046442942,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1664.47689,-0.000476599840905494,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1662.54818,-0.000498521770727772,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1660.61947,-0.000508684961071553,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1658.69076,-0.000506986436590024,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1656.76205,-0.000492161959697157,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1654.83334,-0.000469895626252517,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1652.90463,-0.000436605390624252,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1650.97592,-0.000388794639123514,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1649.04721,-0.000356731560046225,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1647.1185,-0.0003464149206852,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1645.18979,-0.000341867398956202,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1643.26108,-0.000341304252646908,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1641.33237,-0.000337201653742445,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1639.40366,-0.000328870206217215,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1637.47495,-0.000301145344468461,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1635.54624,-0.000265352149994213,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1633.61753,-0.00019370019742786,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1631.68882,-0.000108150969730787,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1629.76011,-2.61478704121578e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1627.8314,5.54554829733812e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1625.90269,0.000133632070378815,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1623.97398,0.000207877429327774,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1622.04527,0.00027759071954377,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1620.11655,0.000342751822619442,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1618.18784,0.000400848221593554,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1616.25913,0.000457872522564738,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1614.33042,0.00052115911640623,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1612.40171,0.000585921581527711,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1610.473,0.000652371050867624,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1608.54429,0.000714533672926462,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1606.61558,0.000771440491021617,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1604.68687,0.000816034216959432,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1602.75816,0.000848312488109502,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1600.82945,0.000866164492092638,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1598.90074,0.000874516439623492,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1596.97203,0.00087994577481433,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1595.04332,0.000885570060970619,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1593.11461,0.000895090450373652,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1591.1859,0.000910129515629689,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1589.25719,0.000933655960881346,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1587.32848,0.000958553050857186,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1585.39977,0.000989417370164647,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1583.47106,0.00101974620754345,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1581.54235,0.00104382313308466,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1579.61364,0.00105109338578922,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1577.68493,0.00104260974577814,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1575.75622,0.00103288668402809,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1573.82751,0.00102437473214069,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1571.8988,0.00101476256889245,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1569.97009,0.000998746387193706,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1568.04138,0.000983494002534953,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1566.11267,0.000969300833058134,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1564.18396,0.000955018002231224,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1562.25525,0.000933549330428793,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1560.32654,0.000893635534608731,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1558.39783,0.000845437675936726,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1556.46912,0.000806796620259769,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1554.54041,0.000771614556993355,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1552.6117,0.000734953788493091,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1550.68299,0.00069782368606388,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1548.75428,0.000668490066048271,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1546.82557,0.000643996854826412,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1544.89686,0.000616260236377618,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1542.96815,0.000570031752086648,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1541.03944,0.000505050845517081,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1539.11073,0.000441318676073873,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1537.18202,0.000398149508299934,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1535.25331,0.000369619758036393,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1533.3246,0.00034167754377301,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1531.39589,0.000323116976889842,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1529.46718,0.000311696325451171,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1527.53847,0.000306894235235485,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
